airline,origin_city,destination_city,distance_miles,arrival_delay_minutes
Delta Air Lines,"Detroit, MI","Atlanta, GA",594,24
Delta Air Lines,"Detroit, MI","Austin, TX",1149,-11
Delta Air Lines,"Detroit, MI","Baltimore, MD",409,70
Delta Air Lines,"Detroit, MI","Baltimore, MD",409,-12
Delta Air Lines,"Detroit, MI","Boston, MA",632,-5
Delta Air Lines,"Detroit, MI","Charleston, SC",667,16
Delta Air Lines,"Detroit, MI","Charlotte, NC",500,2
Delta Air Lines,"Detroit, MI","Chicago, IL",235,-5
Delta Air Lines,"Detroit, MI","Dallas/Fort Worth, TX",986,-9
Delta Air Lines,"Detroit, MI","Dallas/Fort Worth, TX",986,9
Delta Air Lines,"Detroit, MI","Denver, CO",1123,-8
Delta Air Lines,"Detroit, MI","Fort Lauderdale, FL",1127,-8
Delta Air Lines,"Detroit, MI","Greer, SC",508,-10
Delta Air Lines,"Detroit, MI","Hartford, CT",549,-15
Delta Air Lines,"Detroit, MI","Hartford, CT",549,38
Delta Air Lines,"Detroit, MI","Kansas City, MO",629,-13
Delta Air Lines,"Detroit, MI","Las Vegas, NV",1749,-9
Delta Air Lines,"Detroit, MI","Los Angeles, CA",1979,18
Delta Air Lines,"Detroit, MI","Los Angeles, CA",1979,-12
Delta Air Lines,"Detroit, MI","Los Angeles, CA",1979,64
Delta Air Lines,"Detroit, MI","Milwaukee, WI",237,-21
Delta Air Lines,"Detroit, MI","New Orleans, LA",926,9
Delta Air Lines,"Detroit, MI","New Orleans, LA",926,23
Delta Air Lines,"Detroit, MI","New York, NY",502,8
Delta Air Lines,"Detroit, MI","New York, NY",502,0
Delta Air Lines,"Detroit, MI","New York, NY",509,-22
Delta Air Lines,"Detroit, MI","Newark, NJ",488,0
Delta Air Lines,"Detroit, MI","Newark, NJ",488,-2
Delta Air Lines,"Detroit, MI","Norfolk, VA",529,-9
Delta Air Lines,"Detroit, MI","Orlando, FL",957,173
Delta Air Lines,"Detroit, MI","Orlando, FL",957,-18
Delta Air Lines,"Detroit, MI","Orlando, FL",957,4
Delta Air Lines,"Detroit, MI","Philadelphia, PA",453,16
Delta Air Lines,"Detroit, MI","Phoenix, AZ",1671,16
Delta Air Lines,"Detroit, MI","Portland, OR",1953,42
Delta Air Lines,"Detroit, MI","Raleigh/Durham, NC",501,26
Delta Air Lines,"Detroit, MI","Raleigh/Durham, NC",501,-5
Delta Air Lines,"Detroit, MI","Sacramento, CA",2013,-24
Delta Air Lines,"Detroit, MI","Salt Lake City, UT",1481,-1
Delta Air Lines,"Detroit, MI","San Antonio, TX",1214,26
Delta Air Lines,"Detroit, MI","Seattle, WA",1927,43
Delta Air Lines,"Detroit, MI","St. Louis, MO",440,-7
Delta Air Lines,"Detroit, MI","Washington, DC",405,-16
Delta Air Lines,"Detroit, MI","Washington, DC",405,14
Delta Air Lines,"Detroit, MI","West Palm Beach/Palm Beach, FL",1086,-15
Delta Air Lines,"Fort Lauderdale, FL","Atlanta, GA",581,-23
Delta Air Lines,"Fort Lauderdale, FL","Atlanta, GA",581,-24
Delta Air Lines,"Fort Lauderdale, FL","Cincinnati, OH",932,-26
Delta Air Lines,"Fort Lauderdale, FL","Detroit, MI",1127,12
Delta Air Lines,"Fort Lauderdale, FL","Detroit, MI",1127,-12
Delta Air Lines,"Fort Lauderdale, FL","Detroit, MI",1127,-16
Delta Air Lines,"Fort Lauderdale, FL","New York, NY",1069,-9
Delta Air Lines,"Fort Lauderdale, FL","New York, NY",1069,-13
Delta Air Lines,"Fort Lauderdale, FL","Raleigh/Durham, NC",680,-3
Delta Air Lines,"Fort Lauderdale, FL","Raleigh/Durham, NC",680,265
Delta Air Lines,"Fort Myers, FL","Atlanta, GA",515,-19
Delta Air Lines,"Fort Myers, FL","Boston, MA",1249,-5
Delta Air Lines,"Fort Myers, FL","Cincinnati, OH",879,-5
Delta Air Lines,"Fort Myers, FL","Minneapolis, MN",1416,-15
Delta Air Lines,"Fort Myers, FL","Minneapolis, MN",1416,-6
Delta Air Lines,"Fort Myers, FL","New York, NY",1074,-17
Delta Air Lines,"Fort Myers, FL","New York, NY",1074,-28
Delta Air Lines,"Gainesville, FL","Atlanta, GA",300,-9
Delta Air Lines,"Grand Rapids, MI","Atlanta, GA",640,-31
Delta Air Lines,"Greensboro/High Point, NC","Atlanta, GA",306,53
Delta Air Lines,"Greer, SC","Atlanta, GA",153,-4
Delta Air Lines,"Gulfport/Biloxi, MS","Atlanta, GA",352,-19
Delta Air Lines,"Harrisburg, PA","Atlanta, GA",620,-28
Delta Air Lines,"Harrisburg, PA","Atlanta, GA",620,-17
Delta Air Lines,"Harrisburg, PA","Atlanta, GA",620,-17
Delta Air Lines,"Hartford, CT","Atlanta, GA",859,-10
Delta Air Lines,"Hartford, CT","Detroit, MI",549,-12
Delta Air Lines,"Honolulu, HI","Seattle, WA",2677,28
Delta Air Lines,"Houston, TX","Atlanta, GA",689,-28
Delta Air Lines,"Houston, TX","Atlanta, GA",689,2
Delta Air Lines,"Houston, TX","Atlanta, GA",689,6
Delta Air Lines,"Houston, TX","Atlanta, GA",696,6
Delta Air Lines,"Houston, TX","Atlanta, GA",696,24
Delta Air Lines,"Houston, TX","Detroit, MI",1075,16
Delta Air Lines,"Houston, TX","Detroit, MI",1075,-6
Delta Air Lines,"Houston, TX","Los Angeles, CA",1379,-17
Delta Air Lines,"Houston, TX","Los Angeles, CA",1379,-19
Delta Air Lines,"Houston, TX","Los Angeles, CA",1379,-2
Delta Air Lines,"Houston, TX","New York, NY",1416,-5
Delta Air Lines,"Houston, TX","Salt Lake City, UT",1195,-12
Delta Air Lines,"Huntsville, AL","Atlanta, GA",151,-20
Delta Air Lines,"Huntsville, AL","Atlanta, GA",151,-7
Delta Air Lines,"Huntsville, AL","Atlanta, GA",151,-13
Delta Air Lines,"Indianapolis, IN","Atlanta, GA",432,14
Delta Air Lines,"Indianapolis, IN","Atlanta, GA",432,-14
Delta Air Lines,"Indianapolis, IN","Atlanta, GA",432,6
Delta Air Lines,"Indianapolis, IN","Atlanta, GA",432,355
Delta Air Lines,"Indianapolis, IN","Atlanta, GA",432,-27
Delta Air Lines,"Indianapolis, IN","Minneapolis, MN",503,-6
Delta Air Lines,"Jackson/Vicksburg, MS","Atlanta, GA",340,-23
Delta Air Lines,"Jackson/Vicksburg, MS","Atlanta, GA",340,-12
Delta Air Lines,"Jacksonville, FL","Atlanta, GA",269,-13
Delta Air Lines,"Jacksonville, FL","Detroit, MI",813,-13
Delta Air Lines,"Kahului, HI","Los Angeles, CA",2485,-2
Delta Air Lines,"Kalispell, MT","Salt Lake City, UT",532,47
Delta Air Lines,"Kansas City, MO","Atlanta, GA",692,-22
Delta Air Lines,"Kansas City, MO","Boston, MA",1256,-30
Delta Air Lines,"Kansas City, MO","Detroit, MI",629,-23
Delta Air Lines,"Kansas City, MO","Los Angeles, CA",1363,-12
Delta Air Lines,"Kansas City, MO","Salt Lake City, UT",920,-17
Delta Air Lines,"Kansas City, MO","Salt Lake City, UT",920,-30
Delta Air Lines,"Kansas City, MO","Salt Lake City, UT",920,-34
Delta Air Lines,"Kona, HI","Los Angeles, CA",2504,-2
Delta Air Lines,"Las Vegas, NV","Atlanta, GA",1747,-14
Delta Air Lines,"Las Vegas, NV","Atlanta, GA",1747,-8
Delta Air Lines,"Las Vegas, NV","Atlanta, GA",1747,9
Delta Air Lines,"Las Vegas, NV","Cincinnati, OH",1678,-17
Delta Air Lines,"Las Vegas, NV","Detroit, MI",1749,-5
Delta Air Lines,"Las Vegas, NV","Detroit, MI",1749,72
Delta Air Lines,"Las Vegas, NV","Detroit, MI",1749,-5
Delta Air Lines,"Las Vegas, NV","Detroit, MI",1749,306
Delta Air Lines,"Las Vegas, NV","Los Angeles, CA",236,3
Delta Air Lines,"Las Vegas, NV","Minneapolis, MN",1299,-29
Delta Air Lines,"Las Vegas, NV","Raleigh/Durham, NC",2026,130
Delta Air Lines,"Las Vegas, NV","Salt Lake City, UT",368,105
Delta Air Lines,"Little Rock, AR","Atlanta, GA",453,-20
Delta Air Lines,"Little Rock, AR","Atlanta, GA",453,-27
Delta Air Lines,"Los Angeles, CA","Atlanta, GA",1947,30
Delta Air Lines,"Los Angeles, CA","Atlanta, GA",1947,-3
Delta Air Lines,"Los Angeles, CA","Austin, TX",1242,186
Delta Air Lines,"Los Angeles, CA","Austin, TX",1242,-23
Delta Air Lines,"Los Angeles, CA","Austin, TX",1242,19
Delta Air Lines,"Los Angeles, CA","Denver, CO",862,-14
Delta Air Lines,"Los Angeles, CA","Detroit, MI",1979,19
Delta Air Lines,"Los Angeles, CA","Detroit, MI",1979,-1
Delta Air Lines,"Los Angeles, CA","Honolulu, HI",2556,-28
Delta Air Lines,"Los Angeles, CA","Honolulu, HI",2556,1
Delta Air Lines,"Los Angeles, CA","Houston, TX",1379,70
Delta Air Lines,"Los Angeles, CA","Kansas City, MO",1363,-9
Delta Air Lines,"Los Angeles, CA","Las Vegas, NV",236,9
Delta Air Lines,"Los Angeles, CA","Las Vegas, NV",236,21
Delta Air Lines,"Los Angeles, CA","Las Vegas, NV",236,4
Delta Air Lines,"Los Angeles, CA","Las Vegas, NV",236,-11
Delta Air Lines,"Los Angeles, CA","Lihue, HI",2615,-10
Delta Air Lines,"Los Angeles, CA","Minneapolis, MN",1535,-13
Delta Air Lines,"Los Angeles, CA","Minneapolis, MN",1535,-8
Delta Air Lines,"Los Angeles, CA","Nashville, TN",1798,20
Delta Air Lines,"Los Angeles, CA","Nashville, TN",1798,-15
Delta Air Lines,"Los Angeles, CA","New Orleans, LA",1671,10
Delta Air Lines,"Los Angeles, CA","New Orleans, LA",1671,-16
Delta Air Lines,"Los Angeles, CA","New York, NY",2475,87
Delta Air Lines,"Los Angeles, CA","New York, NY",2475,-20
Delta Air Lines,"Los Angeles, CA","Orlando, FL",2218,34
Delta Air Lines,"Los Angeles, CA","Portland, OR",833,-6
Delta Air Lines,"Los Angeles, CA","Portland, OR",833,10
Delta Air Lines,"Los Angeles, CA","Salt Lake City, UT",590,-5
Delta Air Lines,"Los Angeles, CA","San Antonio, TX",1211,-10
Delta Air Lines,"Los Angeles, CA","San Francisco, CA",337,33
Delta Air Lines,"Los Angeles, CA","San Francisco, CA",337,27
Delta Air Lines,"Los Angeles, CA","San Francisco, CA",337,0
Delta Air Lines,"Los Angeles, CA","San Jose, CA",308,-18
Delta Air Lines,"Los Angeles, CA","San Jose, CA",308,-23
Delta Air Lines,"Los Angeles, CA","Seattle, WA",954,-23
Delta Air Lines,"Los Angeles, CA","Seattle, WA",954,25
Delta Air Lines,"Louisville, KY","Atlanta, GA",321,2
Delta Air Lines,"Louisville, KY","Atlanta, GA",321,93
Delta Air Lines,"Louisville, KY","Atlanta, GA",321,-23
Delta Air Lines,"Melbourne, FL","Atlanta, GA",443,10
Delta Air Lines,"Memphis, TN","Los Angeles, CA",1619,3
Delta Air Lines,"Miami, FL","Atlanta, GA",594,47
Delta Air Lines,"Miami, FL","Atlanta, GA",594,-17
Delta Air Lines,"Miami, FL","Atlanta, GA",594,10
Delta Air Lines,"Miami, FL","Los Angeles, CA",2342,-5
Delta Air Lines,"Milwaukee, WI","Atlanta, GA",669,-22
Delta Air Lines,"Milwaukee, WI","Detroit, MI",237,-22
Delta Air Lines,"Milwaukee, WI","Detroit, MI",237,34
Delta Air Lines,"Minneapolis, MN","Atlanta, GA",907,32
Delta Air Lines,"Minneapolis, MN","Atlanta, GA",907,-14
Delta Air Lines,"Minneapolis, MN","Atlanta, GA",907,68
Delta Air Lines,"Minneapolis, MN","Atlanta, GA",907,-15
Delta Air Lines,"Minneapolis, MN","Atlanta, GA",907,75
Delta Air Lines,"Minneapolis, MN","Austin, TX",1042,46
Delta Air Lines,"Minneapolis, MN","Baltimore, MD",936,-15
Delta Air Lines,"Minneapolis, MN","Boise, ID",1142,5
Delta Air Lines,"Minneapolis, MN","Boston, MA",1124,-13
Delta Air Lines,"Minneapolis, MN","Bozeman, MT",874,-9
Delta Air Lines,"Minneapolis, MN","Charlotte, NC",930,-25
Delta Air Lines,"Minneapolis, MN","Cleveland, OH",622,0
Delta Air Lines,"Minneapolis, MN","Denver, CO",680,5
Delta Air Lines,"Minneapolis, MN","Denver, CO",680,-17
Delta Air Lines,"Minneapolis, MN","Detroit, MI",528,-11
Delta Air Lines,"Minneapolis, MN","Fargo, ND",223,0
Delta Air Lines,"Minneapolis, MN","Harlingen/San Benito, TX",1310,26
Delta Air Lines,"Minneapolis, MN","Hartford, CT",1050,57
Delta Air Lines,"Minneapolis, MN","Hartford, CT",1050,50
Delta Air Lines,"Minneapolis, MN","Los Angeles, CA",1535,-9
Delta Air Lines,"Minneapolis, MN","Milwaukee, WI",297,-8
Delta Air Lines,"Minneapolis, MN","Milwaukee, WI",297,-10
Delta Air Lines,"Minneapolis, MN","New Orleans, LA",1040,-10
Delta Air Lines,"Minneapolis, MN","New York, NY",1020,0
Delta Air Lines,"Minneapolis, MN","New York, NY",1029,-17
Delta Air Lines,"Minneapolis, MN","Newark, NJ",1008,0
Delta Air Lines,"Minneapolis, MN","Newark, NJ",1008,-10
Delta Air Lines,"Minneapolis, MN","Phoenix, AZ",1276,-9
Delta Air Lines,"Minneapolis, MN","Phoenix, AZ",1276,-11
Delta Air Lines,"Minneapolis, MN","Portland, OR",1426,-5
Delta Air Lines,"Minneapolis, MN","Raleigh/Durham, NC",980,-20
Delta Air Lines,"Minneapolis, MN","Raleigh/Durham, NC",980,16
Delta Air Lines,"Minneapolis, MN","Sacramento, CA",1517,7
Delta Air Lines,"Minneapolis, MN","Sacramento, CA",1517,-11
Delta Air Lines,"Minneapolis, MN","San Diego, CA",1532,-6
Delta Air Lines,"Minneapolis, MN","San Diego, CA",1532,-3
Delta Air Lines,"Minneapolis, MN","San Francisco, CA",1589,31
Delta Air Lines,"Minneapolis, MN","Seattle, WA",1399,37
Delta Air Lines,"Minneapolis, MN","St. Louis, MO",448,-18
Delta Air Lines,"Minneapolis, MN","Syracuse, NY",860,-10
Delta Air Lines,"Minneapolis, MN","Tampa, FL",1306,-19
Delta Air Lines,"Minneapolis, MN","Valparaiso, FL",1058,-4
Delta Air Lines,"Minneapolis, MN","Washington, DC",931,30
Delta Air Lines,"Minneapolis, MN","Washington, DC",931,5
Delta Air Lines,"Minneapolis, MN","Washington, DC",931,46
Delta Air Lines,"Minneapolis, MN","Washington, DC",931,-21
Delta Air Lines,"Missoula, MT","Minneapolis, MN",1013,-33
Delta Air Lines,"Missoula, MT","Minneapolis, MN",1013,-4
Delta Air Lines,"Mobile, AL","Atlanta, GA",302,-30
Delta Air Lines,"Myrtle Beach, SC","Detroit, MI",636,-18
Delta Air Lines,"Myrtle Beach, SC","Detroit, MI",636,-17
Delta Air Lines,"Nashville, TN","Atlanta, GA",214,-20
Delta Air Lines,"Nashville, TN","Detroit, MI",456,-9
Delta Air Lines,"Nashville, TN","Detroit, MI",456,-6
Delta Air Lines,"Nashville, TN","Detroit, MI",456,0
Delta Air Lines,"Nashville, TN","Los Angeles, CA",1798,164
Delta Air Lines,"Nashville, TN","Minneapolis, MN",695,-3
Delta Air Lines,"Nashville, TN","Minneapolis, MN",695,-14
Delta Air Lines,"Nashville, TN","New York, NY",764,-21
Delta Air Lines,"Nashville, TN","Salt Lake City, UT",1404,19
Delta Air Lines,"Nashville, TN","Seattle, WA",1978,13
Delta Air Lines,"Nashville, TN","Seattle, WA",1978,-15
Delta Air Lines,"New Orleans, LA","Atlanta, GA",425,70
Delta Air Lines,"New Orleans, LA","Atlanta, GA",425,-9
Delta Air Lines,"New Orleans, LA","Boston, MA",1367,11
Delta Air Lines,"New Orleans, LA","New York, NY",1182,144
Delta Air Lines,"New Orleans, LA","Salt Lake City, UT",1429,-7
Delta Air Lines,"New York, NY","Atlanta, GA",760,-13
Delta Air Lines,"New York, NY","Atlanta, GA",760,-11
Delta Air Lines,"New York, NY","Atlanta, GA",762,7
Delta Air Lines,"New York, NY","Atlanta, GA",762,-6
Delta Air Lines,"New York, NY","Austin, TX",1521,-2
Delta Air Lines,"New York, NY","Austin, TX",1521,19
Delta Air Lines,"New York, NY","Chicago, IL",733,42
Delta Air Lines,"New York, NY","Chicago, IL",733,-13
Delta Air Lines,"New York, NY","Denver, CO",1620,-22
Delta Air Lines,"New York, NY","Denver, CO",1626,-1
Delta Air Lines,"New York, NY","Detroit, MI",502,-18
Delta Air Lines,"New York, NY","Detroit, MI",509,-4
Delta Air Lines,"New York, NY","Fort Lauderdale, FL",1069,-5
Delta Air Lines,"New York, NY","Fort Lauderdale, FL",1069,-1
Delta Air Lines,"New York, NY","Fort Myers, FL",1074,-3
Delta Air Lines,"New York, NY","Houston, TX",1417,-7
Delta Air Lines,"New York, NY","Kansas City, MO",1107,-32
Delta Air Lines,"New York, NY","Las Vegas, NV",2248,8
Delta Air Lines,"New York, NY","Los Angeles, CA",2475,12
Delta Air Lines,"New York, NY","Miami, FL",1089,-2
Delta Air Lines,"New York, NY","Miami, FL",1089,-14
Delta Air Lines,"New York, NY","Miami, FL",1096,-1
Delta Air Lines,"New York, NY","Minneapolis, MN",1020,-13
Delta Air Lines,"New York, NY","Minneapolis, MN",1020,-31
Delta Air Lines,"New York, NY","Minneapolis, MN",1020,-24
Delta Air Lines,"New York, NY","Minneapolis, MN",1029,0
Delta Air Lines,"New York, NY","Minneapolis, MN",1029,-1
Delta Air Lines,"New York, NY","Minneapolis, MN",1029,-15
Delta Air Lines,"New York, NY","Myrtle Beach, SC",563,-4
Delta Air Lines,"New York, NY","Orlando, FL",944,-16
Delta Air Lines,"New York, NY","Orlando, FL",950,16
Delta Air Lines,"New York, NY","Portland, OR",2454,-16
Delta Air Lines,"New York, NY","Salt Lake City, UT",1990,-3
Delta Air Lines,"New York, NY","San Francisco, CA",2586,-16
Delta Air Lines,"New York, NY","San Francisco, CA",2586,20
Delta Air Lines,"New York, NY","San Francisco, CA",2586,27
Delta Air Lines,"New York, NY","San Juan, PR",1598,-27
Delta Air Lines,"New York, NY","San Juan, PR",1598,-24
Delta Air Lines,"New York, NY","Seattle, WA",2422,32
Delta Air Lines,"New York, NY","Tampa, FL",1005,-10
Delta Air Lines,"New York, NY","Tampa, FL",1005,-21
Delta Air Lines,"New York, NY","Tampa, FL",1010,-17
Delta Air Lines,"Newark, NJ","Atlanta, GA",746,-16
Delta Air Lines,"Newark, NJ","Detroit, MI",488,201
Delta Air Lines,"Newark, NJ","Detroit, MI",488,-8
Delta Air Lines,"Newark, NJ","Minneapolis, MN",1008,-30
Delta Air Lines,"Norfolk, VA","Atlanta, GA",516,58
Delta Air Lines,"Norfolk, VA","Atlanta, GA",516,-6
Delta Air Lines,"Oklahoma City, OK","Atlanta, GA",761,-25
Delta Air Lines,"Oklahoma City, OK","Atlanta, GA",761,-8
Delta Air Lines,"Ontario, CA","Atlanta, GA",1900,-21
Delta Air Lines,"Ontario, CA","Salt Lake City, UT",558,-21
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,-8
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,-14
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,27
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,-23
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,18
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,-11
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,-13
Delta Air Lines,"Orlando, FL","Atlanta, GA",404,-25
Delta Air Lines,"Orlando, FL","Detroit, MI",957,-19
Delta Air Lines,"Orlando, FL","Detroit, MI",957,40
Delta Air Lines,"Orlando, FL","Detroit, MI",957,-3
Delta Air Lines,"Orlando, FL","Los Angeles, CA",2218,-7
Delta Air Lines,"Orlando, FL","Minneapolis, MN",1310,-4
Delta Air Lines,"Orlando, FL","Minneapolis, MN",1310,68
Delta Air Lines,"Orlando, FL","New York, NY",944,-22
Delta Air Lines,"Orlando, FL","Seattle, WA",2554,50
Delta Air Lines,"Panama City, FL","Atlanta, GA",240,-14
Delta Air Lines,"Pensacola, FL","Atlanta, GA",272,-10
Delta Air Lines,"Philadelphia, PA","Atlanta, GA",666,-18
Delta Air Lines,"Philadelphia, PA","Atlanta, GA",666,-17
Delta Air Lines,"Philadelphia, PA","Detroit, MI",453,-16
Delta Air Lines,"Phoenix, AZ","Atlanta, GA",1587,-25
Delta Air Lines,"Phoenix, AZ","Atlanta, GA",1587,1
Delta Air Lines,"Phoenix, AZ","Detroit, MI",1671,-13
Delta Air Lines,"Phoenix, AZ","Minneapolis, MN",1276,-20
Delta Air Lines,"Phoenix, AZ","Minneapolis, MN",1276,-14
Delta Air Lines,"Phoenix, AZ","New York, NY",2153,-34
Delta Air Lines,"Phoenix, AZ","Salt Lake City, UT",507,-12
Delta Air Lines,"Pittsburgh, PA","Atlanta, GA",526,-10
Delta Air Lines,"Pittsburgh, PA","Atlanta, GA",526,-17
Delta Air Lines,"Pittsburgh, PA","Minneapolis, MN",726,117
Delta Air Lines,"Pittsburgh, PA","Minneapolis, MN",726,-16
Delta Air Lines,"Portland, OR","Atlanta, GA",2172,9
Delta Air Lines,"Portland, OR","Detroit, MI",1953,23
Delta Air Lines,"Portland, OR","Los Angeles, CA",833,-2
Delta Air Lines,"Portland, OR","Minneapolis, MN",1426,-13
Delta Air Lines,"Providence, RI","Atlanta, GA",903,-31
Delta Air Lines,"Raleigh/Durham, NC","Atlanta, GA",356,5
Delta Air Lines,"Raleigh/Durham, NC","Atlanta, GA",356,-2
Delta Air Lines,"Raleigh/Durham, NC","Minneapolis, MN",980,-5
Delta Air Lines,"Raleigh/Durham, NC","Orlando, FL",534,11
Delta Air Lines,"Raleigh/Durham, NC","Salt Lake City, UT",1824,-28
Delta Air Lines,"Raleigh/Durham, NC","Tampa, FL",587,-11
Delta Air Lines,"Rochester, NY","Atlanta, GA",749,0
Delta Air Lines,"Sacramento, CA","Atlanta, GA",2092,-8
Delta Air Lines,"Sacramento, CA","Detroit, MI",2013,-18
Delta Air Lines,"Sacramento, CA","Detroit, MI",2013,79
Delta Air Lines,"Sacramento, CA","Minneapolis, MN",1517,-12
Delta Air Lines,"Salt Lake City, UT","Anchorage, AK",2125,-2
Delta Air Lines,"Salt Lake City, UT","Atlanta, GA",1590,-12
Delta Air Lines,"Salt Lake City, UT","Atlanta, GA",1590,-29
Delta Air Lines,"Salt Lake City, UT","Austin, TX",1086,10
Delta Air Lines,"Salt Lake City, UT","Boise, ID",290,-9
Delta Air Lines,"Salt Lake City, UT","Boston, MA",2105,-32
Delta Air Lines,"Salt Lake City, UT","Bozeman, MT",347,-3
Delta Air Lines,"Salt Lake City, UT","Charlotte, NC",1727,-10
Delta Air Lines,"Salt Lake City, UT","Denver, CO",391,25
Delta Air Lines,"Salt Lake City, UT","Detroit, MI",1481,-5
Delta Air Lines,"Salt Lake City, UT","Detroit, MI",1481,-9
Delta Air Lines,"Salt Lake City, UT","Detroit, MI",1481,79
Delta Air Lines,"Salt Lake City, UT","Houston, TX",1195,1
Delta Air Lines,"Salt Lake City, UT","Houston, TX",1195,-13
Delta Air Lines,"Salt Lake City, UT","Indianapolis, IN",1355,-10
Delta Air Lines,"Salt Lake City, UT","Las Vegas, NV",368,-10
Delta Air Lines,"Salt Lake City, UT","Las Vegas, NV",368,25
Delta Air Lines,"Salt Lake City, UT","Long Beach, CA",588,-18
Delta Air Lines,"Salt Lake City, UT","Miami, FL",2088,-1
Delta Air Lines,"Salt Lake City, UT","Miami, FL",2088,-2
Delta Air Lines,"Salt Lake City, UT","Milwaukee, WI",1247,-5
Delta Air Lines,"Salt Lake City, UT","Minneapolis, MN",991,-29
Delta Air Lines,"Salt Lake City, UT","New Orleans, LA",1429,-18
Delta Air Lines,"Salt Lake City, UT","New Orleans, LA",1429,-9
Delta Air Lines,"Salt Lake City, UT","New York, NY",1990,-17
Delta Air Lines,"Salt Lake City, UT","New York, NY",1990,-26
Delta Air Lines,"Salt Lake City, UT","Newark, NJ",1969,-20
Delta Air Lines,"Salt Lake City, UT","Portland, OR",630,18
Delta Air Lines,"Salt Lake City, UT","Portland, OR",630,-3
Delta Air Lines,"Salt Lake City, UT","Reno, NV",422,96
Delta Air Lines,"Salt Lake City, UT","Reno, NV",422,-10
